Animal_ID,Named,DateTime_Intake,Found_Location,Intake_Type,Intake_Condition,Animal_Type,Sex_upon_Intake,Age_upon_Intake,Breed,Color,DateTime_Outcome,Sex_upon_Outcome,Age_upon_Outcome,binary_outcome,Length_of_Stay,Wild,Younger_than_1_Intake
A814453,N,2020-02-29 14:27:00,Austin (TX),Owner Surrender,Normal,Cat,Spayed Female,0.25,Domestic Shorthair,Brown Tabby/White,2020-03-01 14:28:00,Spayed Female,0.25,0.0,1,N,Y
A814452,Y,2020-02-29 14:27:00,Austin (TX),Owner Surrender,Normal,Cat,Neutered Male,0.25,Domestic Shorthair,Black/White,2020-03-06 19:17:00,Neutered Male,0.25,0.0,6,N,Y
A814451,Y,2020-02-29 14:24:00,Austin (TX),Stray,Normal,Dog,Intact Male,1.0,Other,Other,2020-03-12 12:11:00,Neutered Male,1.0,0.0,11,N,N
A814450,Y,2020-02-29 14:10:00,Travis (TX),Stray,Aged,Dog,Intact Male,14.0,Other,Black/Brown,2020-02-29 17:12:00,Intact Male,14.0,0.0,0,N,N
A814449,N,2020-02-29 14:04:00,Austin (TX),Stray,Normal,Dog,Intact Male,0.3333333333333333,Pit Bull Mix,Black/White,2020-03-06 16:17:00,Neutered Male,0.3333333333333333,0.0,6,N,Y
A814448,N,2020-02-29 13:53:00,Austin (TX),Stray,Normal,Dog,Intact Female,0.5,Other,Brown/White,2020-03-06 18:28:00,Spayed Female,0.5,0.0,6,N,Y
A814447,N,2020-02-29 13:51:00,Austin (TX),Stray,Injured,Cat,Intact Male,5.0,Domestic Shorthair,Black,2020-03-04 10:35:00,Intact Male,5.0,0.0,3,N,N
A814446,N,2020-02-29 13:31:00,Austin (TX),Stray,Normal,Cat,Unknown,1.0,Domestic Shorthair,Black,2020-03-04 10:36:00,Unknown,1.0,0.0,3,N,N
A814445,N,2020-02-29 13:15:00,Austin (TX),Stray,Normal,Cat,Intact Male,2.0,Domestic Medium Hair,Blue/White,2020-03-04 10:40:00,Intact Male,2.0,0.0,3,N,N
A814444,Y,2020-02-29 13:17:00,Manor (TX),Stray,Aged,Dog,Spayed Female,15.0,Chihuahua Shorthair,Tan,2020-02-29 15:33:00,Spayed Female,15.0,0.0,0,N,N
A814443,Y,2020-02-29 13:05:00,Austin (TX),Stray,Normal,Dog,Intact Female,1.0,Chihuahua Shorthair,Red,2020-03-07 17:26:00,Spayed Female,1.0,0.0,7,N,N
A814441,Y,2020-02-29 12:32:00,Austin (TX),Owner Surrender,Normal,Guinea Pig,Intact Male,1.0,Other,Other,2020-03-01 15:43:00,Intact Male,1.0,0.0,1,N,N
A814440,Y,2020-02-29 12:32:00,Austin (TX),Owner Surrender,Normal,Guinea Pig,Intact Male,1.0,Other,Tan,2020-03-01 15:42:00,Intact Male,1.0,0.0,1,N,N
A814439,Y,2020-02-29 12:32:00,Austin (TX),Owner Surrender,Normal,Guinea Pig,Intact Male,1.0,Other,Brown,2020-03-01 15:41:00,Intact Male,1.0,0.0,1,N,N
A814438,Y,2020-02-29 12:32:00,Austin (TX),Owner Surrender,Normal,Guinea Pig,Intact Male,1.0,Other,Calico,2020-03-01 15:39:00,Intact Male,1.0,0.0,1,N,N
A814437,Y,2020-02-29 12:32:00,Austin (TX),Owner Surrender,Normal,Guinea Pig,Intact Male,1.0,Other,Calico,2020-03-01 15:39:00,Intact Male,1.0,0.0,1,N,N
A814435,N,2020-02-29 12:06:00,Austin (TX),Stray,Normal,Cat,Intact Male,1.0,Domestic Medium Hair,White/Orange Tabby,2020-03-04 10:40:00,Intact Male,1.0,0.0,3,N,N
A814434,N,2020-02-29 12:06:00,Austin (TX),Stray,Normal,Cat,Intact Male,1.0,Domestic Shorthair,Brown Tabby,2020-03-04 10:41:00,Intact Male,1.0,0.0,3,N,N
A814433,N,2020-02-29 12:05:00,Travis (TX),Wildlife,Injured,Rabbit Sh,Unknown,0.010958904109589041,Other,Other,2020-02-29 12:13:00,Unknown,0.010958904109589041,1.0,0,Y,Y
A814432,Y,2020-03-02 15:41:00,Austin (TX),Public Assist,Normal,Cat,Neutered Male,1.0,Domestic Medium Hair,Brown Tabby/White,2020-03-10 13:23:00,Neutered Male,1.0,0.0,7,N,N
A814430,N,2020-02-29 11:28:00,Austin (TX),Stray,Normal,Dog,Intact Male,0.16666666666666666,Other,Brown/White,2020-03-04 17:05:00,Neutered Male,0.16666666666666666,0.0,4,N,Y
A814429,Y,2020-02-29 11:28:00,Travis (TX),Owner Surrender,Normal,Dog,Neutered Male,5.0,Shih Tzu,Other,2020-02-29 17:49:00,Neutered Male,5.0,0.0,0,N,N
A814428,N,2020-02-29 10:43:00,Austin (TX),Stray,Normal,Cat,Intact Female,0.25,Domestic Longhair,Other,2020-03-04 20:06:00,Spayed Female,0.25,0.0,4,N,Y
A814427,N,2020-02-29 10:43:00,Austin (TX),Stray,Normal,Cat,Intact Female,0.25,Domestic Longhair,Other,2020-03-06 17:31:00,Spayed Female,0.25,0.0,6,N,Y
A814426,N,2020-02-29 10:43:00,Austin (TX),Stray,Normal,Cat,Intact Male,0.25,Domestic Longhair,Other,2020-03-06 17:51:00,Neutered Male,0.25,0.0,6,N,Y
A814424,Y,2020-02-29 10:41:00,Austin (TX),Stray,Normal,Dog,Intact Female,0.16666666666666666,Other,Other,2020-03-06 18:05:00,Spayed Female,0.16666666666666666,0.0,6,N,Y
A814423,N,2020-02-29 09:05:00,Austin (TX),Stray,Normal,Dog,Intact Male,1.0,Other,Black/White,2020-03-04 15:55:00,Intact Male,1.0,0.0,4,N,N
A814419,N,2020-02-29 08:49:00,Austin (TX),Stray,Normal,Dog,Intact Male,2.0,Siberian Husky,Black/White,2020-03-01 14:51:00,Intact Male,2.0,0.0,1,N,N
A814402,N,2020-02-29 03:48:00,Travis (TX),Wildlife,Normal,Bat,Unknown,1.0,Other,Brown,2020-02-29 09:40:00,Unknown,1.0,1.0,0,Y,N
A814401,N,2020-02-29 03:35:00,Travis (TX),Wildlife,Normal,Bat,Unknown,2.0,Other,Brown,2020-02-29 09:38:00,Unknown,2.0,1.0,0,Y,N
A814398,Y,2020-02-28 22:45:00,Austin (TX),Public Assist,Normal,Dog,Spayed Female,3.0,Labrador Retriever,Black/White,2020-03-12 12:34:00,Spayed Female,3.0,0.0,12,N,N
A814395,Y,2020-02-28 18:31:00,Austin (TX),Stray,Normal,Dog,Neutered Male,14.0,Other,Tricolor,2020-02-29 12:33:00,Neutered Male,14.0,0.0,0,N,N
A814381,N,2020-02-28 16:18:00,Austin (TX),Stray,Normal,Cat,Intact Female,0.4166666666666667,Other,Other,2020-03-05 14:57:00,Intact Female,0.4166666666666667,0.0,5,N,Y
A814375,N,2020-02-28 15:45:00,Austin (TX),Stray,Normal,Dog,Intact Male,2.0,Other,Brown/White,2020-03-03 17:15:00,Neutered Male,2.0,0.0,4,N,N
A814374,N,2020-02-28 15:33:00,Austin (TX),Stray,Normal,Dwarf Hotot,Intact Male,1.0,Other,Other,2020-03-03 16:47:00,Intact Male,1.0,0.0,4,N,N
A814372,Y,2020-02-28 15:14:00,Austin (TX),Stray,Normal,Dog,Intact Female,3.0,Other,Other,2020-02-28 19:14:00,Intact Female,3.0,0.0,0,N,N
A814371,Y,2020-02-28 15:15:00,Outside Jurisdiction,Stray,Normal,Dog,Intact Female,1.0,American Staffordshire Terrier,Other,2020-02-29 12:38:00,Intact Female,1.0,0.0,0,N,N
A814370,Y,2020-02-28 15:15:00,Outside Jurisdiction,Stray,Normal,Dog,Intact Female,1.0,American Staffordshire Terrier,Other,2020-02-29 12:37:00,Intact Female,1.0,0.0,0,N,N
A814368,N,2020-02-28 14:15:00,Austin (TX),Owner Surrender,Normal,Dog,Intact Female,0.16666666666666666,Labrador Retriever,Black,2020-03-01 19:12:00,Spayed Female,0.16666666666666666,0.0,2,N,Y
A814367,N,2020-02-28 14:15:00,Austin (TX),Owner Surrender,Normal,Dog,Intact Male,0.16666666666666666,Labrador Retriever,Black/White,2020-03-01 19:09:00,Neutered Male,0.16666666666666666,0.0,2,N,Y
A814366,N,2020-02-28 14:15:00,Austin (TX),Owner Surrender,Normal,Dog,Intact Male,0.16666666666666666,Labrador Retriever,Black/White,2020-03-02 13:02:00,Neutered Male,0.16666666666666666,0.0,2,N,Y
A814365,Y,2020-02-28 14:12:00,Travis (TX),Owner Surrender,Normal,Cat,Spayed Female,13.0,Domestic Shorthair,Brown Tabby,2020-03-02 14:07:00,Spayed Female,13.0,0.0,2,N,N
A814364,Y,2020-02-28 14:12:00,Travis (TX),Owner Surrender,Normal,Cat,Spayed Female,13.0,Domestic Shorthair,Other,2020-03-02 14:09:00,Spayed Female,13.0,0.0,2,N,N
A814363,Y,2020-02-28 14:15:00,Austin (TX),Owner Surrender,Normal,Dog,Intact Female,0.16666666666666666,Labrador Retriever,White,2020-03-01 16:41:00,Spayed Female,0.16666666666666666,0.0,2,N,Y
A814361,N,2020-02-28 14:01:00,Travis (TX),Owner Surrender,Nursing,Dog,Unknown,0.019230769230769232,Chihuahua Shorthair Mix,Brown,2020-03-10 12:54:00,Unknown,0.038461538461538464,1.0,10,N,Y
A814360,N,2020-02-28 14:01:00,Travis (TX),Owner Surrender,Nursing,Dog,Unknown,0.019230769230769232,Chihuahua Shorthair Mix,Brown,2020-03-17 15:21:00,Unknown,0.0576923076923077,1.0,18,N,Y
A814359,N,2020-02-28 14:01:00,Travis (TX),Owner Surrender,Nursing,Dog,Intact Female,0.019230769230769232,Chihuahua Shorthair Mix,Tricolor,2020-03-18 11:38:00,Intact Female,0.07692307692307693,0.0,18,N,Y
A814358,Y,2020-02-28 13:59:00,Austin (TX),Owner Surrender,Sick,Dog,Intact Female,0.25,Chihuahua Shorthair,Brown/White,2020-02-28 19:24:00,Intact Female,0.25,0.0,0,N,Y
A814354,N,2020-02-28 13:20:00,Austin (TX),Stray,Injured,Cat,Intact Male,2.0,Domestic Shorthair,Other,2020-03-04 00:00:00,Intact Male,2.0,0.0,4,N,N
A814353,Y,2020-02-28 13:04:00,Leander (TX),Stray,Normal,Cat,Neutered Male,0.3333333333333333,Other,Brown Tabby/White,2020-02-29 14:27:00,Neutered Male,0.3333333333333333,0.0,1,N,Y
A814352,N,2020-02-28 12:42:00,Austin (TX),Stray,Normal,Dog,Intact Female,0.5,Other,Black/Brown,2020-03-03 14:46:00,Spayed Female,0.5,0.0,4,N,Y
A814351,Y,2020-02-28 12:25:00,Austin (TX),Stray,Normal,Dog,Intact Male,1.0,Other,Black/White,2020-03-12 12:10:00,Neutered Male,1.0,0.0,12,N,N
A814350,Y,2020-02-28 12:25:00,Austin (TX),Stray,Normal,Dog,Intact Female,1.0,Other,Other,2020-03-07 16:25:00,Spayed Female,1.0,0.0,8,N,N
A814349,Y,2020-02-28 12:27:00,Austin (TX),Stray,Normal,Dog,Intact Male,1.0,Australian Cattle Dog,Other,2020-03-07 12:16:00,Neutered Male,1.0,0.0,7,N,N
A814341,Y,2020-02-28 11:33:00,Austin (TX),Stray,Normal,Dog,Intact Male,2.0,Other,Tan,2020-03-17 12:58:00,Neutered Male,2.0,0.0,18,N,N
A814339,Y,2020-02-28 11:30:00,Manor (TX),Stray,Normal,Cat,Intact Male,1.0,Domestic Shorthair,Brown Tabby/White,2020-03-04 17:38:00,Neutered Male,1.0,0.0,5,N,N
A814338,Y,2020-02-28 11:30:00,Outside Jurisdiction,Stray,Normal,Cat,Neutered Male,1.0,Domestic Shorthair,White/Orange Tabby,2020-03-03 17:15:00,Neutered Male,1.0,0.0,4,N,N
A814337,N,2020-02-28 10:27:00,Austin (TX),Abandoned,Normal,Dog,Intact Female,1.0,Chihuahua Shorthair,Brown/White,2020-03-03 16:48:00,Spayed Female,1.0,0.0,4,N,N
A814334,N,2020-02-27 20:17:00,Austin (TX),Wildlife,Normal,Bat,Unknown,2.0,Other,Brown,2020-02-28 13:04:00,Unknown,2.0,1.0,0,Y,N
A814333,N,2020-02-27 18:50:00,Austin (TX),Stray,Nursing,Cat,Unknown,0.010958904109589041,Domestic Shorthair,Black/White,2020-02-28 11:53:00,Unknown,0.0136986301369863,0.0,0,N,Y
A814332,N,2020-02-27 18:50:00,Austin (TX),Stray,Nursing,Cat,Unknown,0.010958904109589041,Domestic Shorthair,Black/White,2020-02-28 11:53:00,Unknown,0.0136986301369863,0.0,0,N,Y
A814331,N,2020-02-27 18:50:00,Austin (TX),Stray,Nursing,Cat,Unknown,0.010958904109589041,Domestic Shorthair,Black/White,2020-02-28 11:52:00,Unknown,0.0136986301369863,0.0,0,N,Y
A814330,N,2020-02-27 18:50:00,Austin (TX),Stray,Nursing,Cat,Unknown,0.010958904109589041,Domestic Shorthair,Black/White,2020-02-28 11:52:00,Unknown,0.0136986301369863,0.0,0,N,Y
A814327,Y,2020-02-27 18:17:00,Austin (TX),Abandoned,Normal,Cat,Spayed Female,1.0,Domestic Medium Hair,Tortie,2020-02-28 18:47:00,Spayed Female,1.0,0.0,1,N,N
A814323,N,2020-02-27 18:02:00,Austin (TX),Stray,Normal,Dog,Intact Female,2.0,Other,White/Tan,2020-03-02 16:14:00,Spayed Female,2.0,0.0,3,N,N
A814322,Y,2020-02-27 17:28:00,Austin (TX),Stray,Normal,Dog,Intact Male,3.0,Labrador Retriever,Black,2020-02-28 11:50:00,Intact Male,3.0,0.0,0,N,N
A814321,Y,2020-02-27 16:47:00,Travis (TX),Stray,Normal,Dog,Intact Female,0.16666666666666666,Labrador Retriever/Pit Bull,Black,2020-03-06 18:52:00,Spayed Female,0.16666666666666666,0.0,8,N,Y
A814319,Y,2020-03-15 15:19:00,Pflugerville (TX),Owner Surrender,Normal,Dog,Spayed Female,0.25,Labrador Retriever/Pit Bull,Black,2020-03-15 16:35:00,Spayed Female,0.25,0.0,0,N,Y
A814318,N,2020-02-27 16:47:00,Travis (TX),Stray,Normal,Dog,Intact Female,0.16666666666666666,Labrador Retriever/Pit Bull,White,2020-03-02 17:14:00,Spayed Female,0.16666666666666666,0.0,4,N,Y
A814317,Y,2020-02-27 16:47:00,Travis (TX),Stray,Normal,Dog,Intact Female,0.16666666666666666,Labrador Retriever/Pit Bull,Black/White,2020-03-02 18:02:00,Spayed Female,0.16666666666666666,0.0,4,N,Y
A814316,N,2020-02-27 16:47:00,Travis (TX),Stray,Normal,Dog,Intact Male,0.16666666666666666,Labrador Retriever/Pit Bull,Other,2020-03-02 16:41:00,Neutered Male,0.16666666666666666,0.0,3,N,Y
A814315,N,2020-02-27 16:47:00,Travis (TX),Stray,Normal,Dog,Intact Female,0.16666666666666666,Labrador Retriever/Pit Bull,White/Chocolate,2020-03-02 16:41:00,Spayed Female,0.16666666666666666,0.0,3,N,Y
A814310,Y,2020-02-27 15:17:00,Austin (TX),Owner Surrender,Normal,Dog,Neutered Male,3.0,Great Pyrenees,White,2020-03-04 11:56:00,Neutered Male,3.0,0.0,5,N,N
A814307,N,2020-02-27 15:19:00,Austin (TX),Wildlife,Normal,Bat,Unknown,2.0,Other,Brown,2020-02-27 15:57:00,Unknown,2.0,1.0,0,Y,N
A814306,Y,2020-02-27 14:52:00,Travis (TX),Stray,Normal,Dog,Intact Female,0.9166666666666666,Labrador Retriever,Other,2020-03-04 16:40:00,Spayed Female,0.9166666666666666,0.0,6,N,Y
A814305,Y,2020-02-27 14:52:00,Travis (TX),Stray,Normal,Dog,Intact Female,2.0,Australian Cattle Dog,Black/White,2020-03-04 16:54:00,Spayed Female,2.0,0.0,6,N,N
A814303,N,2020-02-27 14:36:00,Austin (TX),Stray,Normal,Dog,Intact Female,1.0,Other,White/Chocolate,2020-03-03 17:15:00,Spayed Female,1.0,0.0,5,N,N
A814300,N,2020-02-27 13:41:00,Austin (TX),Stray,Injured,Cat,Intact Female,0.07692307692307693,Domestic Shorthair,Black,2020-03-07 12:47:00,Intact Female,0.08333333333333333,1.0,8,N,Y
A814299,N,2020-02-27 13:04:00,Austin (TX),Stray,Normal,Dog,Neutered Male,0.5,Other,Black/Tan,2020-03-02 11:20:00,Neutered Male,0.5,0.0,3,N,Y
A814298,N,2020-02-27 13:09:00,Austin (TX),Wildlife,Normal,Bat,Unknown,2.0,Other,Brown,2020-02-27 15:07:00,Unknown,2.0,1.0,0,Y,N
A814297,Y,2020-02-27 13:01:00,Travis (TX),Stray,Normal,Dog,Intact Male,0.5,Other,Black/Brown,2020-03-02 12:55:00,Intact Male,0.5,0.0,3,N,Y
A814296,Y,2020-02-27 12:50:00,Austin (TX),Stray,Normal,Dog,Intact Male,3.0,Pit Bull,Other,2020-03-06 12:19:00,Intact Male,3.0,0.0,7,N,N
A814295,Y,2020-02-27 12:31:00,Austin (TX),Stray,Normal,Dog,Intact Male,4.0,Pit Bull,Other,2020-03-09 13:39:00,Neutered Male,4.0,0.0,11,N,N
A814293,N,2020-02-27 11:52:00,Austin (TX),Stray,Normal,Dog,Intact Female,0.16666666666666666,Other,Tricolor,2020-03-03 16:27:00,Spayed Female,0.16666666666666666,0.0,5,N,Y
A814292,N,2020-02-27 11:52:00,Austin (TX),Stray,Normal,Dog,Intact Male,0.3333333333333333,Great Pyrenees,White,2020-03-02 18:11:00,Neutered Male,0.3333333333333333,0.0,4,N,Y
A814291,Y,2020-02-27 11:37:00,Austin (TX),Abandoned,Normal,Cat,Intact Male,1.0,Domestic Shorthair,Black/White,2020-03-03 12:40:00,Neutered Male,1.0,0.0,5,N,N
A814287,Y,2020-02-27 10:26:00,Austin (TX),Stray,Injured,Dog,Spayed Female,8.0,Pit Bull,Other,2020-03-16 17:08:00,Spayed Female,8.0,0.0,18,N,N
A814284,N,2020-02-27 08:51:00,Austin (TX),Wildlife,Normal,Bat,Unknown,1.0,Other,Brown,2020-03-01 18:53:00,Unknown,1.0,1.0,3,Y,N
A814283,N,2020-02-27 08:51:00,Austin (TX),Wildlife,Normal,Bat,Unknown,1.0,Other,Brown,2020-02-29 09:29:00,Unknown,1.0,1.0,2,Y,N
A814282,N,2020-02-27 08:51:00,Austin (TX),Wildlife,Normal,Bat,Unknown,1.0,Other,Brown,2020-02-29 09:28:00,Unknown,1.0,1.0,2,Y,N
A814281,N,2020-02-27 08:51:00,Austin (TX),Wildlife,Normal,Bat,Unknown,1.0,Other,Brown,2020-02-29 09:26:00,Unknown,1.0,1.0,2,Y,N
A814280,N,2020-02-27 08:51:00,Austin (TX),Wildlife,Normal,Bat,Unknown,1.0,Other,Brown,2020-02-29 09:25:00,Unknown,1.0,1.0,2,Y,N
A814279,N,2020-02-27 08:42:00,Austin (TX),Wildlife,Normal,Bat,Unknown,1.0,Other,Brown,2020-02-29 09:25:00,Unknown,1.0,1.0,2,Y,N
A814274,N,2020-02-26 18:56:00,Austin (TX),Stray,Normal,Dog,Intact Male,0.25,Labrador Retriever,Black/Tan,2020-03-01 18:18:00,Neutered Male,0.25,0.0,3,N,Y
A814273,Y,2020-03-04 17:28:00,Austin (TX),Owner Surrender,Normal,Dog,Neutered Male,0.25,Labrador Retriever,Black/White,2020-03-05 17:33:00,Neutered Male,0.25,0.0,1,N,Y
A814272,N,2020-02-26 18:56:00,Austin (TX),Stray,Normal,Dog,Intact Male,0.25,Labrador Retriever,Black/White,2020-03-01 18:44:00,Neutered Male,0.25,0.0,3,N,Y
A814270,Y,2020-02-26 17:39:00,Austin (TX),Stray,Normal,Dog,Intact Female,3.0,German Shepherd,Black,2020-03-10 17:18:00,Spayed Female,3.0,0.0,12,N,N
A814269,Y,2020-02-26 17:29:00,Austin (TX),Stray,Normal,Dog,Intact Female,1.0,German Shepherd,Other,2020-03-02 16:19:00,Spayed Female,1.0,0.0,4,N,N
A814268,N,2020-02-26 17:13:00,Austin (TX),Stray,Normal,Dog,Intact Female,1.0,Chihuahua Shorthair,Brown/White,2020-03-01 17:09:00,Spayed Female,1.0,0.0,3,N,N
A814266,Y,2020-02-26 16:20:00,Austin (TX),Owner Surrender,Normal,Dog,Intact Female,0.16666666666666666,Other,Other,2020-02-29 16:29:00,Spayed Female,0.16666666666666666,0.0,3,N,Y
A814265,Y,2020-02-26 16:20:00,Austin (TX),Owner Surrender,Normal,Dog,Intact Male,1.0,Chihuahua Shorthair,Black,2020-03-02 12:55:00,Neutered Male,1.0,0.0,4,N,N
A814259,Y,2020-02-26 15:23:00,Austin (TX),Owner Surrender,Sick,Cat,Intact Male,2.0,Domestic Shorthair,Brown Tabby,2020-03-01 13:04:00,Intact Male,2.0,0.0,3,N,N
A814252,N,2020-02-26 14:07:00,Austin (TX),Wildlife,Sick,Bat,Unknown,1.0,Other,Black,2020-03-01 14:58:00,Unknown,1.0,1.0,4,Y,N
A814250,Y,2020-02-26 13:39:00,Austin (TX),Stray,Normal,Dog,Intact Female,0.3333333333333333,Other,Black/White,2020-02-26 14:39:00,Intact Female,0.3333333333333333,0.0,0,N,Y
A814249,Y,2020-02-26 13:39:00,Austin (TX),Stray,Normal,Dog,Intact Male,0.3333333333333333,Other,Black/White,2020-02-26 14:39:00,Intact Male,0.3333333333333333,0.0,0,N,Y
A814248,N,2020-02-26 12:47:00,Austin (TX),Stray,Normal,Dog,Intact Female,2.0,Other,Black/Brown,2020-03-01 16:53:00,Spayed Female,2.0,0.0,4,N,N
A814246,Y,2020-02-26 13:12:00,Travis (TX),Stray,Normal,Dog,Spayed Female,5.0,Labrador Retriever,Tan,2020-03-06 12:20:00,Spayed Female,5.0,0.0,8,N,N
A814243,Y,2020-02-26 12:37:00,Austin (TX),Stray,Normal,Cat,Neutered Male,4.0,Domestic Shorthair,Other,2020-03-07 16:45:00,Neutered Male,4.0,0.0,10,N,N
A814241,N,2020-02-26 12:27:00,Austin (TX),Stray,Normal,Dog,Intact Female,2.0,German Shepherd,Black,2020-03-01 16:46:00,Spayed Female,2.0,0.0,4,N,N
A814239,N,2020-02-26 12:06:00,Travis (TX),Stray,Normal,Cat,Intact Female,2.0,Domestic Shorthair,Calico,2020-03-01 09:58:00,Intact Female,2.0,0.0,3,N,N
A814237,N,2020-02-26 12:06:00,Travis (TX),Stray,Normal,Cat,Unknown,2.0,Domestic Shorthair,Black/White,2020-03-01 09:58:00,Unknown,2.0,0.0,3,N,N
A814236,N,2020-02-26 12:06:00,Travis (TX),Stray,Normal,Cat,Intact Female,2.0,Domestic Shorthair,Black/White,2020-03-01 09:57:00,Intact Female,2.0,0.0,3,N,N
A814235,N,2020-02-26 12:06:00,Travis (TX),Stray,Normal,Cat,Unknown,2.0,Domestic Shorthair,Black/White,2020-03-01 09:57:00,Unknown,2.0,0.0,3,N,N
A814234,Y,2020-02-26 11:41:00,Travis (TX),Stray,Normal,Dog,Spayed Female,3.0,Pit Bull,Black/White,2020-03-12 10:59:00,Spayed Female,3.0,0.0,14,N,N
A814230,N,2020-02-26 11:10:00,Austin (TX),Stray,Nursing,Dog,Intact Male,0.01643835616438356,Yorkshire Terrier/Border Terrier,Other,2020-03-25 17:07:00,Intact Male,0.07692307692307693,0.0,28,N,Y
A814229,N,2020-02-26 11:10:00,Austin (TX),Stray,Nursing,Dog,Intact Male,0.01643835616438356,Yorkshire Terrier/Border Terrier,Other,2020-03-25 17:06:00,Intact Male,0.07692307692307693,0.0,28,N,Y
A814228,N,2020-02-26 11:10:00,Austin (TX),Stray,Nursing,Dog,Intact Male,0.01643835616438356,Yorkshire Terrier/Border Terrier,Brown,2020-03-25 17:06:00,Intact Male,0.07692307692307693,0.0,28,N,Y
A814227,N,2020-02-26 11:10:00,Austin (TX),Stray,Nursing,Dog,Intact Female,0.01643835616438356,Yorkshire Terrier/Border Terrier,Brown,2020-03-25 17:06:00,Intact Female,0.07692307692307693,0.0,28,N,Y
A814226,N,2020-02-26 11:10:00,Austin (TX),Stray,Nursing,Dog,Intact Female,0.01643835616438356,Yorkshire Terrier/Border Terrier,Brown,2020-03-25 17:06:00,Intact Female,0.07692307692307693,0.0,28,N,Y
A814225,Y,2020-02-26 11:10:00,Austin (TX),Stray,Nursing,Dog,Intact Female,5.0,Yorkshire Terrier/Border Terrier,Black/Brown,2020-03-25 17:06:00,Intact Female,5.0,0.0,28,N,N
A814222,Y,2020-02-26 09:32:00,Austin (TX),Stray,Normal,Dog,Intact Male,4.0,German Shepherd,White,2020-02-26 19:38:00,Intact Male,4.0,0.0,0,N,N
A814221,Y,2020-02-26 09:32:00,Austin (TX),Stray,Normal,Dog,Neutered Male,6.0,Other,Black/Brown,2020-02-26 19:38:00,Neutered Male,6.0,0.0,0,N,N
A814213,N,2020-02-25 23:45:00,Austin (TX),Wildlife,Normal,Bat,Unknown,0.9166666666666666,Other,Brown,2020-02-26 10:51:00,Unknown,1.0,1.0,0,Y,Y
A814211,Y,2020-02-25 18:50:00,Austin (TX),Stray,Normal,Dog,Intact Male,0.16666666666666666,Other,Black/Brown,2020-02-26 11:51:00,Intact Male,0.16666666666666666,0.0,0,N,Y
A814210,Y,2020-02-25 18:08:00,Austin (TX),Abandoned,Normal,Dog,Spayed Female,2.0,Chihuahua Shorthair,Brown/White,2020-02-26 12:28:00,Spayed Female,2.0,0.0,0,N,N
A814209,Y,2020-02-25 18:08:00,Austin (TX),Abandoned,Normal,Dog,Spayed Female,0.5,Chihuahua Shorthair,White/Tan,2020-02-26 12:28:00,Spayed Female,0.5,0.0,0,N,Y
A814207,N,2020-02-25 17:37:00,Austin (TX),Stray,Normal,Cat,Intact Female,1.0,Domestic Shorthair,Other,2020-02-29 12:35:00,Intact Female,1.0,0.0,3,N,N
A814206,N,2020-02-25 17:37:00,Austin (TX),Stray,Normal,Cat,Intact Female,0.5833333333333334,Domestic Shorthair,White,2020-02-28 11:53:00,Intact Female,0.5833333333333334,0.0,2,N,Y
A814205,N,2020-02-25 17:42:00,Travis (TX),Wildlife,Injured,Bat,Unknown,2.0,Other,Brown,2020-02-26 10:53:00,Unknown,2.0,1.0,0,Y,N
A814202,Y,2020-02-25 16:54:00,Lakeway (TX),Abandoned,Normal,Cat,Spayed Female,5.0,Domestic Shorthair,Calico,2020-03-07 16:08:00,Spayed Female,5.0,0.0,10,N,N
A814201,Y,2020-02-25 17:00:00,Austin (TX),Stray,Normal,Dog,Intact Female,1.0,Other,Other,2020-02-26 11:31:00,Intact Female,1.0,0.0,0,N,N
A814199,Y,2020-02-25 17:00:00,Austin (TX),Stray,Normal,Dog,Spayed Female,8.0,Other,Red,2020-02-26 16:14:00,Spayed Female,8.0,0.0,0,N,N
A814197,N,2020-02-25 16:36:00,Travis (TX),Stray,Nursing,Dog,Intact Female,0.019230769230769232,Chihuahua Shorthair Mix,Brown/White,2020-02-25 17:52:00,Intact Female,0.019230769230769232,0.0,0,N,Y
A814196,N,2020-02-25 16:36:00,Travis (TX),Stray,Nursing,Dog,Intact Female,0.019230769230769232,Chihuahua Shorthair Mix,Other,2020-02-25 17:52:00,Intact Female,0.019230769230769232,0.0,0,N,Y
A814193,Y,2020-02-25 16:25:00,Austin (TX),Owner Surrender,Normal,Dog,Intact Female,0.16666666666666666,German Shepherd/Australian Cattle Dog,Red,2020-02-28 17:18:00,Spayed Female,0.16666666666666666,0.0,3,N,Y
A814192,Y,2020-02-25 16:25:00,Austin (TX),Owner Surrender,Normal,Dog,Intact Female,0.16666666666666666,German Shepherd/Australian Cattle Dog,Red,2020-02-27 17:24:00,Spayed Female,0.16666666666666666,0.0,2,N,Y
A814191,Y,2020-02-25 16:25:00,Austin (TX),Owner Surrender,Normal,Dog,Intact Male,0.16666666666666666,German Shepherd/Australian Cattle Dog,Red,2020-02-27 13:55:00,Neutered Male,0.16666666666666666,1.0,1,N,Y
A814190,Y,2020-02-25 16:25:00,Austin (TX),Owner Surrender,Normal,Dog,Intact Male,0.16666666666666666,German Shepherd/Australian Cattle Dog,Red,2020-02-29 17:34:00,Neutered Male,0.16666666666666666,0.0,4,N,Y
